,belief_metric_threshold,deffuant_mu,high_media_lit,mean_disinformer,mean_normal_user,n_edges,n_posts_estimate_similarity,ratio_normal_user,sampling_p_update,mlit_select,del_t,rank_punish,rank_t,strikes_t,scenario,policy,model
618,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,30.0,10.0,40.0,30.0,18,12,MisinfoPy
619,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,30.0,10.0,40.0,30.0,19,12,MisinfoPy
620,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,30.0,10.0,40.0,30.0,20,12,MisinfoPy
621,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,30.0,10.0,40.0,30.0,21,12,MisinfoPy
622,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,30.0,10.0,40.0,30.0,22,12,MisinfoPy
623,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,30.0,10.0,40.0,30.0,23,12,MisinfoPy
624,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,30.0,10.0,40.0,30.0,24,12,MisinfoPy
625,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,30.0,10.0,40.0,30.0,25,12,MisinfoPy
626,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,30.0,10.0,40.0,30.0,26,12,MisinfoPy
627,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,30.0,10.0,40.0,30.0,27,12,MisinfoPy
628,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,30.0,10.0,40.0,30.0,28,12,MisinfoPy
629,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,30.0,10.0,40.0,30.0,29,12,MisinfoPy
630,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,30.0,10.0,40.0,30.0,30,12,MisinfoPy
631,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,30.0,10.0,40.0,30.0,31,12,MisinfoPy
632,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,30.0,10.0,40.0,30.0,32,12,MisinfoPy
633,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,30.0,10.0,40.0,30.0,33,12,MisinfoPy
634,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,30.0,10.0,40.0,30.0,34,12,MisinfoPy
635,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,30.0,10.0,40.0,30.0,35,12,MisinfoPy
636,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,30.0,10.0,40.0,30.0,36,12,MisinfoPy
637,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,30.0,10.0,40.0,30.0,37,12,MisinfoPy
638,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,30.0,10.0,40.0,30.0,38,12,MisinfoPy
639,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,30.0,10.0,40.0,30.0,39,12,MisinfoPy
640,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,30.0,10.0,40.0,30.0,40,12,MisinfoPy
641,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,30.0,10.0,40.0,30.0,41,12,MisinfoPy
642,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,30.0,10.0,40.0,30.0,42,12,MisinfoPy
643,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,30.0,10.0,40.0,30.0,43,12,MisinfoPy
644,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,30.0,10.0,40.0,30.0,44,12,MisinfoPy
645,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,30.0,10.0,40.0,30.0,45,12,MisinfoPy
646,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,30.0,10.0,40.0,30.0,46,12,MisinfoPy
647,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,30.0,10.0,40.0,30.0,47,12,MisinfoPy
648,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,30.0,10.0,40.0,30.0,48,12,MisinfoPy
649,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,30.0,10.0,40.0,30.0,49,12,MisinfoPy
650,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,30.0,10.0,50.0,30.0,0,13,MisinfoPy
651,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,30.0,10.0,50.0,30.0,1,13,MisinfoPy
652,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,30.0,10.0,50.0,30.0,2,13,MisinfoPy
653,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,30.0,10.0,50.0,30.0,3,13,MisinfoPy
654,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,30.0,10.0,50.0,30.0,4,13,MisinfoPy
655,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,30.0,10.0,50.0,30.0,5,13,MisinfoPy
656,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,30.0,10.0,50.0,30.0,6,13,MisinfoPy
657,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,30.0,10.0,50.0,30.0,7,13,MisinfoPy
658,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,30.0,10.0,50.0,30.0,8,13,MisinfoPy
659,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,30.0,10.0,50.0,30.0,9,13,MisinfoPy
660,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,30.0,10.0,50.0,30.0,10,13,MisinfoPy
661,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,30.0,10.0,50.0,30.0,11,13,MisinfoPy
662,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,30.0,10.0,50.0,30.0,12,13,MisinfoPy
663,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,30.0,10.0,50.0,30.0,13,13,MisinfoPy
664,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,30.0,10.0,50.0,30.0,14,13,MisinfoPy
665,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,30.0,10.0,50.0,30.0,15,13,MisinfoPy
666,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,30.0,10.0,50.0,30.0,16,13,MisinfoPy
667,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,30.0,10.0,50.0,30.0,17,13,MisinfoPy
668,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,30.0,10.0,50.0,30.0,18,13,MisinfoPy
669,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,30.0,10.0,50.0,30.0,19,13,MisinfoPy
670,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,30.0,10.0,50.0,30.0,20,13,MisinfoPy
671,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,30.0,10.0,50.0,30.0,21,13,MisinfoPy
672,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,30.0,10.0,50.0,30.0,22,13,MisinfoPy
673,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,30.0,10.0,50.0,30.0,23,13,MisinfoPy
674,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,30.0,10.0,50.0,30.0,24,13,MisinfoPy
675,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,30.0,10.0,50.0,30.0,25,13,MisinfoPy
676,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,30.0,10.0,50.0,30.0,26,13,MisinfoPy
677,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,30.0,10.0,50.0,30.0,27,13,MisinfoPy
678,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,30.0,10.0,50.0,30.0,28,13,MisinfoPy
679,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,30.0,10.0,50.0,30.0,29,13,MisinfoPy
680,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,30.0,10.0,50.0,30.0,30,13,MisinfoPy
681,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,30.0,10.0,50.0,30.0,31,13,MisinfoPy
682,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,30.0,10.0,50.0,30.0,32,13,MisinfoPy
683,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,30.0,10.0,50.0,30.0,33,13,MisinfoPy
684,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,30.0,10.0,50.0,30.0,34,13,MisinfoPy
685,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,30.0,10.0,50.0,30.0,35,13,MisinfoPy
686,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,30.0,10.0,50.0,30.0,36,13,MisinfoPy
687,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,30.0,10.0,50.0,30.0,37,13,MisinfoPy
688,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,30.0,10.0,50.0,30.0,38,13,MisinfoPy
689,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,30.0,10.0,50.0,30.0,39,13,MisinfoPy
690,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,30.0,10.0,50.0,30.0,40,13,MisinfoPy
691,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,30.0,10.0,50.0,30.0,41,13,MisinfoPy
692,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,30.0,10.0,50.0,30.0,42,13,MisinfoPy
693,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,30.0,10.0,50.0,30.0,43,13,MisinfoPy
694,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,30.0,10.0,50.0,30.0,44,13,MisinfoPy
695,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,30.0,10.0,50.0,30.0,45,13,MisinfoPy
696,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,30.0,10.0,50.0,30.0,46,13,MisinfoPy
697,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,30.0,10.0,50.0,30.0,47,13,MisinfoPy
698,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,30.0,10.0,50.0,30.0,48,13,MisinfoPy
699,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,30.0,10.0,50.0,30.0,49,13,MisinfoPy
700,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,40.0,10.0,10.0,10.0,0,14,MisinfoPy
701,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,40.0,10.0,10.0,10.0,1,14,MisinfoPy
702,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,40.0,10.0,10.0,10.0,2,14,MisinfoPy
703,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,40.0,10.0,10.0,10.0,3,14,MisinfoPy
704,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,40.0,10.0,10.0,10.0,4,14,MisinfoPy
705,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,40.0,10.0,10.0,10.0,5,14,MisinfoPy
706,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,40.0,10.0,10.0,10.0,6,14,MisinfoPy
707,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,40.0,10.0,10.0,10.0,7,14,MisinfoPy
708,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,40.0,10.0,10.0,10.0,8,14,MisinfoPy
709,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,40.0,10.0,10.0,10.0,9,14,MisinfoPy
710,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,40.0,10.0,10.0,10.0,10,14,MisinfoPy
711,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,40.0,10.0,10.0,10.0,11,14,MisinfoPy
712,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,40.0,10.0,10.0,10.0,12,14,MisinfoPy
713,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,40.0,10.0,10.0,10.0,13,14,MisinfoPy
714,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,40.0,10.0,10.0,10.0,14,14,MisinfoPy
715,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,40.0,10.0,10.0,10.0,15,14,MisinfoPy
716,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,40.0,10.0,10.0,10.0,16,14,MisinfoPy
717,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,40.0,10.0,10.0,10.0,17,14,MisinfoPy
718,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,40.0,10.0,10.0,10.0,18,14,MisinfoPy
719,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,40.0,10.0,10.0,10.0,19,14,MisinfoPy
720,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,40.0,10.0,10.0,10.0,20,14,MisinfoPy
721,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,40.0,10.0,10.0,10.0,21,14,MisinfoPy
722,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,40.0,10.0,10.0,10.0,22,14,MisinfoPy
723,79.0,0.0178985826731951,0.3458139345594649,10.0,1.0,2.0,8.0,0.990446543502186,0.0144989000702763,100.0,40.0,10.0,10.0,10.0,23,14,MisinfoPy
724,77.0,0.0212183466860608,0.2585322053555808,8.0,0.0,2.0,9.0,0.982067473472522,0.019221119320182,100.0,40.0,10.0,10.0,10.0,24,14,MisinfoPy
725,78.0,0.0171644281469936,0.2510343763655922,8.0,1.0,3.0,5.0,0.9844741116573644,0.0245240370892637,100.0,40.0,10.0,10.0,10.0,25,14,MisinfoPy
726,78.0,0.0141011164881213,0.2543645554602683,8.0,2.0,2.0,15.0,0.980570006865624,0.0105600809635183,100.0,40.0,10.0,10.0,10.0,26,14,MisinfoPy
727,77.0,0.0288039002002594,0.3339062572471228,8.0,2.0,2.0,14.0,0.9876688535452244,0.0282027823293031,100.0,40.0,10.0,10.0,10.0,27,14,MisinfoPy
728,76.0,0.012448846621896,0.2811195063142473,9.0,2.0,2.0,8.0,0.988782767814109,0.0108767484183907,100.0,40.0,10.0,10.0,10.0,28,14,MisinfoPy
729,79.0,0.0205464375359693,0.2919314348444234,12.0,1.0,3.0,9.0,0.9871723974749688,0.0229932059028394,100.0,40.0,10.0,10.0,10.0,29,14,MisinfoPy
730,75.0,0.010048341660904,0.3143371026457791,8.0,2.0,2.0,10.0,0.9941862919647434,0.0175953677659886,100.0,40.0,10.0,10.0,10.0,30,14,MisinfoPy
731,75.0,0.0267889428556949,0.3432136850880645,10.0,0.0,2.0,10.0,0.980839650082909,0.0265630001792501,100.0,40.0,10.0,10.0,10.0,31,14,MisinfoPy
732,75.0,0.0193899750225625,0.3001333701207734,12.0,0.0,3.0,15.0,0.9832082300963012,0.0204426076380287,100.0,40.0,10.0,10.0,10.0,32,14,MisinfoPy
733,79.0,0.0180559652549399,0.2798633794927822,9.0,1.0,3.0,11.0,0.9949649761964962,0.0165466737019088,100.0,40.0,10.0,10.0,10.0,33,14,MisinfoPy
734,76.0,0.0227140740920445,0.3368246697878725,8.0,0.0,3.0,14.0,0.9857188734506308,0.0234660955643312,100.0,40.0,10.0,10.0,10.0,34,14,MisinfoPy
735,75.0,0.0248722130915869,0.2848274272775347,11.0,0.0,3.0,13.0,0.9841799573680928,0.021236196859546,100.0,40.0,10.0,10.0,10.0,35,14,MisinfoPy
736,77.0,0.0174922242008906,0.2660267522760609,12.0,2.0,3.0,12.0,0.9863372938435412,0.01687817970596,100.0,40.0,10.0,10.0,10.0,36,14,MisinfoPy
737,76.0,0.0134072426919024,0.2951769716109299,12.0,0.0,2.0,9.0,0.9866891448561678,0.0222635906039256,100.0,40.0,10.0,10.0,10.0,37,14,MisinfoPy
738,78.0,0.0128122553893868,0.3223137647319514,9.0,2.0,2.0,12.0,0.9911871047293532,0.0250664719876734,100.0,40.0,10.0,10.0,10.0,38,14,MisinfoPy
739,76.0,0.025602344875336,0.2534461816563311,9.0,2.0,2.0,7.0,0.9906275873054028,0.0290558105065178,100.0,40.0,10.0,10.0,10.0,39,14,MisinfoPy
740,77.0,0.0240759905631581,0.2976823576069445,8.0,1.0,2.0,5.0,0.9944527233446816,0.0254923023964972,100.0,40.0,10.0,10.0,10.0,40,14,MisinfoPy
741,79.0,0.0268499739730088,0.3203072837914983,10.0,0.0,2.0,15.0,0.9933952793096776,0.0188826506970489,100.0,40.0,10.0,10.0,10.0,41,14,MisinfoPy
742,78.0,0.0187560997332204,0.3259081363072013,12.0,1.0,3.0,8.0,0.9939547475744324,0.0198510707070524,100.0,40.0,10.0,10.0,10.0,42,14,MisinfoPy
743,75.0,0.0253410461441071,0.3396844646252156,9.0,2.0,3.0,6.0,0.9931745327114798,0.0177279686640718,100.0,40.0,10.0,10.0,10.0,43,14,MisinfoPy
744,80.0,0.0161685803509148,0.3044675021765791,10.0,0.0,3.0,7.0,0.9814755221372012,0.0296119659563395,100.0,40.0,10.0,10.0,10.0,44,14,MisinfoPy
745,76.0,0.0292784707204162,0.3116418414654133,11.0,1.0,3.0,13.0,0.9882869853935184,0.0208771543637324,100.0,40.0,10.0,10.0,10.0,45,14,MisinfoPy
746,76.0,0.0156293030093474,0.2834463496847514,12.0,0.0,3.0,8.0,0.9821409560417576,0.0113338955165811,100.0,40.0,10.0,10.0,10.0,46,14,MisinfoPy
747,79.0,0.0114317577284685,0.2930366811125681,8.0,2.0,2.0,6.0,0.992160479381022,0.0216626715011127,100.0,40.0,10.0,10.0,10.0,47,14,MisinfoPy
748,80.0,0.0218953129930909,0.3275693993033615,11.0,0.0,3.0,7.0,0.9833413177362758,0.0184663751497411,100.0,40.0,10.0,10.0,10.0,48,14,MisinfoPy
749,79.0,0.019907872288691,0.2606261146969253,12.0,0.0,2.0,12.0,0.9896398557743792,0.025697594767068,100.0,40.0,10.0,10.0,10.0,49,14,MisinfoPy
750,80.0,0.0299253839649301,0.2686036932278577,11.0,2.0,2.0,5.0,0.985177411651043,0.0203407351222199,100.0,40.0,10.0,20.0,30.0,0,15,MisinfoPy
751,79.0,0.0111337533725977,0.2734148754443381,8.0,0.0,3.0,6.0,0.9936622762534888,0.0155041632991381,100.0,40.0,10.0,20.0,30.0,1,15,MisinfoPy
752,80.0,0.0150658899662497,0.3165026774305036,10.0,1.0,2.0,6.0,0.9817120085306312,0.0274639197892285,100.0,40.0,10.0,20.0,30.0,2,15,MisinfoPy
753,75.0,0.0104389416481989,0.2898453201200917,12.0,0.0,3.0,10.0,0.982717701047632,0.0263952393509819,100.0,40.0,10.0,20.0,30.0,3,15,MisinfoPy
754,80.0,0.0229946884963286,0.2715953720241978,11.0,2.0,3.0,15.0,0.9847023205679452,0.0120140444315901,100.0,40.0,10.0,20.0,30.0,4,15,MisinfoPy
755,78.0,0.0286360800071595,0.318132389957697,10.0,2.0,3.0,12.0,0.9909461643639204,0.0135154234083271,100.0,40.0,10.0,20.0,30.0,5,15,MisinfoPy
756,79.0,0.0279833720912671,0.2750677270263837,9.0,1.0,3.0,11.0,0.991743563560276,0.0243113637389133,100.0,40.0,10.0,20.0,30.0,6,15,MisinfoPy
757,76.0,0.0123313262967474,0.3315017509095029,9.0,0.0,2.0,5.0,0.9824558707336154,0.0293784887081614,100.0,40.0,10.0,20.0,30.0,7,15,MisinfoPy
758,78.0,0.0222805181799654,0.2632350410263794,11.0,2.0,2.0,14.0,0.9856428572107112,0.0181098169629521,100.0,40.0,10.0,20.0,30.0,8,15,MisinfoPy
759,80.0,0.0144410727229284,0.3030974724516627,9.0,1.0,3.0,8.0,0.9891207245090112,0.0162337916865862,100.0,40.0,10.0,20.0,30.0,9,15,MisinfoPy
760,80.0,0.0155199996825442,0.2876152247375163,10.0,1.0,2.0,7.0,0.9895733215267214,0.0136408701086872,100.0,40.0,10.0,20.0,30.0,10,15,MisinfoPy
761,80.0,0.0283798347978142,0.3075987666071173,12.0,1.0,2.0,13.0,0.9880391573835796,0.0268381909236415,100.0,40.0,10.0,20.0,30.0,11,15,MisinfoPy
762,78.0,0.0238742516506969,0.34053153415885,12.0,1.0,2.0,11.0,0.986251055312106,0.028622735346571,100.0,40.0,10.0,20.0,30.0,12,15,MisinfoPy
763,78.0,0.0202334681746995,0.328822048933258,10.0,0.0,2.0,11.0,0.9926659418264364,0.0279605818990789,100.0,40.0,10.0,20.0,30.0,13,15,MisinfoPy
764,78.0,0.0165423682564252,0.2571720798856116,10.0,1.0,2.0,11.0,0.9800439002137042,0.0238483213618672,100.0,40.0,10.0,20.0,30.0,14,15,MisinfoPy
765,75.0,0.0139572578643493,0.3467476677429714,11.0,2.0,2.0,6.0,0.9925621159078512,0.0149587379329587,100.0,40.0,10.0,20.0,30.0,15,15,MisinfoPy
766,76.0,0.0234024663547501,0.3490911018401743,9.0,1.0,2.0,15.0,0.985022263214491,0.0100232012141731,100.0,40.0,10.0,20.0,30.0,16,15,MisinfoPy
767,76.0,0.0262884099780179,0.2778727352722803,11.0,0.0,3.0,10.0,0.9900284717459232,0.0131598062493048,100.0,40.0,10.0,20.0,30.0,17,15,MisinfoPy
768,77.0,0.0116034383185158,0.2650675266546597,10.0,2.0,3.0,9.0,0.9809674931097712,0.0225062172254371,100.0,40.0,10.0,20.0,30.0,18,15,MisinfoPy
769,75.0,0.0245495458467838,0.2995535167375782,8.0,2.0,3.0,13.0,0.9916351363227272,0.0159203507441027,100.0,40.0,10.0,20.0,30.0,19,15,MisinfoPy
770,77.0,0.0274905572860094,0.312217140634846,11.0,1.0,3.0,12.0,0.988418041320472,0.0142847858302271,100.0,40.0,10.0,20.0,30.0,20,15,MisinfoPy
771,77.0,0.0189941371533705,0.3356417602280681,11.0,2.0,3.0,14.0,0.9872028857311952,0.0124192607782816,100.0,40.0,10.0,20.0,30.0,21,15,MisinfoPy
772,77.0,0.0209604081962267,0.3081888688713352,9.0,0.0,3.0,7.0,0.9836883241383853,0.0116051822505563,100.0,40.0,10.0,20.0,30.0,22,15,MisinfoPy
