,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,seed
64,893.0,481.41,611.561,0.320643567165488,89.87,914425
65,885.0,436.03,613.944,0.08399635164526767,95.01,914425
66,595.0,830.97,247.909,0.11525333491082256,37.23,914425
67,887.0,536.29,531.405,0.2896887567233138,69.87,914425
68,796.0,710.16,370.451,0.1655413288437966,45.19,914425
69,880.0,545.06,324.902,0.21077889083016074,37.78,914425
70,875.0,540.27,275.714,0.23244790838237633,41.46,914425
71,803.0,715.62,377.924,0.20880462677946027,49.46,914425
72,865.0,592.82,354.281,0.2700430908985035,43.07,914425
73,754.0,732.01,222.993,0.21451654938754233,38.44,914425
74,731.0,811.67,186.291,0.24805496366715837,22.16,914425
75,819.0,711.4,253.022,0.37390604849521814,38.42,914425
76,893.0,496.02,780.405,0.1538982824779923,116.62,914425
77,862.0,573.8,349.526,0.17017442611000158,47.22,914425
78,870.0,584.85,310.85,0.26290681251314724,39.06,914425
79,860.0,612.36,318.409,0.3085323162129683,41.79,914425
80,834.0,610.12,545.112,0.20377664852512253,61.78,914425
81,829.0,650.41,383.771,0.2051982910953542,44.32,914425
82,808.0,689.24,216.368,0.33628875160015587,31.52,914425
83,885.0,547.45,484.679,0.2703776027382232,69.6,914425
84,805.0,723.37,271.582,0.41387766707341633,34.19,914425
85,850.0,629.03,345.926,0.3379964654450749,39.46,914425
86,834.0,560.12,403.244,0.15862627455360706,61.1,914425
87,918.0,420.59,499.908,0.1887627425614489,65.06,914425
88,863.0,598.07,460.953,0.3485600888108489,70.52,914425
89,878.0,563.09,478.834,0.29728653259854154,64.94,914425
90,858.0,596.73,520.691,0.30921547379215547,66.14,914425
91,766.0,761.21,181.136,0.3071069942274131,19.46,914425
92,922.0,406.46,505.81,0.18149287472838288,71.45,914425
93,900.0,459.41,409.706,0.2748504540617607,60.89,914425
94,871.0,560.81,461.995,0.24137140133744395,63.56,914425
95,808.0,702.17,241.533,0.3797721772071977,33.15,914425
96,838.0,672.18,339.923,0.3515336932904098,39.56,914425
97,879.0,560.09,498.833,0.3398817855021095,56.78,914425
98,894.0,496.99,475.459,0.2713980470177433,55.28,914425
99,870.0,572.83,492.078,0.25561806025977085,63.48,914425
100,787.0,755.3,177.472,0.3298750016225127,23.9,914425
101,778.0,722.1,643.275,0.10609502098336875,69.15,914425
102,808.0,684.09,227.004,0.30354280435786674,34.02,914425
103,771.0,738.05,264.538,0.3182638935330703,33.3,914425
104,913.0,453.47,764.007,0.22474432376089548,106.05,914425
105,923.0,411.52,519.156,0.1991735579144013,69.08,914425
106,766.0,717.38,609.91,0.11127746571947794,67.99,914425
107,884.0,450.68,657.072,0.10379684418145957,99.86,914425
108,911.0,428.85,602.438,0.24773700449009112,105.09,914425
109,832.0,643.38,340.946,0.10018634683517123,46.14,914425
110,764.0,777.86,190.365,0.31923741198352595,21.89,914425
111,811.0,683.57,204.926,0.3184304230166643,36.15,914425
112,809.0,716.88,252.164,0.3948732747804266,36.51,914425
113,763.0,652.31,826.247,0.11016146337633789,100.35,914425
114,894.0,486.58,593.966,0.33597231833910035,89.43,914425
115,880.0,555.78,486.251,0.24542946614971667,75.34,914425
116,888.0,508.7,424.474,0.26193077505264184,70.22,914425
117,789.0,714.97,211.664,0.3548536294901266,29.44,914425
118,904.0,476.56,711.318,0.2988854964128326,100.07,914425
119,868.0,588.42,306.812,0.30052778870636093,45.81,914425
120,881.0,498.16,402.177,0.19107525111147705,60.15,914425
121,691.0,835.83,156.702,0.19639842748242192,25.15,914425
122,837.0,659.78,332.728,0.37620924271955564,39.16,914425
123,868.0,569.68,412.009,0.3185840707964602,72.65,914425
124,786.0,761.94,181.231,0.36690980841448667,21.79,914425
125,789.0,694.5,209.201,0.2584658736037881,32.71,914425
126,864.0,587.46,326.708,0.3115809296816955,44.34,914425
127,883.0,504.1,407.3,0.21853047887151086,67.39,914425
128,810.0,703.88,236.905,0.3694215423769253,37.04,914425
129,880.0,541.96,456.853,0.27303581012582745,60.83,914425
130,771.0,776.79,188.168,0.3730517210121468,23.63,914425
131,857.0,602.94,514.574,0.30536804176777704,64.2,914425
132,875.0,518.44,428.307,0.18117226392121202,64.57,914425
133,797.0,736.61,271.998,0.4129683498669849,36.68,914425
134,675.0,867.39,225.013,0.21229228554009003,21.9,914425
135,917.0,414.71,499.224,0.19159297270879957,58.35,914425
136,884.0,507.6,401.214,0.2115707751190217,59.45,914425
137,814.0,676.61,201.969,0.3071272571550924,34.19,914425
138,918.0,397.53,607.441,0.2350972730295976,96.33,914425
139,910.0,460.45,749.103,0.2165306737652066,111.93,914425
140,887.0,504.82,390.867,0.27437996165425693,68.27,914425
141,903.0,466.87,695.919,0.2673961691064433,111.68,914425
142,876.0,565.29,471.528,0.3282406485128032,65.82,914425
143,883.0,540.93,522.959,0.3075418030943038,65.76,914425
144,899.0,506.81,565.567,0.23679419151004538,61.41,914425
145,797.0,706.99,238.303,0.3349885627144491,38.63,914425
146,870.0,550.5,409.984,0.32323640749816035,62.95,914425
147,795.0,708.43,169.279,0.2683876735674573,21.27,914425
148,618.0,841.32,331.874,0.21463735338978593,46.41,914425
149,893.0,488.5,517.531,0.26441804532463875,63.9,914425
150,711.0,800.62,312.184,0.09436032306758586,45.73,914425
151,698.0,820.8,154.072,0.21477122342672111,22.05,914425
152,863.0,584.27,335.899,0.27181535406048746,44.07,914425
153,772.0,768.02,182.567,0.3657251110530441,21.58,914425
154,837.0,622.58,360.758,0.20496977141715444,45.49,914425
155,885.0,554.77,507.034,0.32862466939168067,65.07,914425
156,903.0,476.71,714.471,0.2973621946379862,101.99,914425
157,915.0,435.78,495.579,0.2234483040374225,67.5,914425
158,753.0,799.3,182.706,0.42485466382841,18.14,914425
159,915.0,446.93,753.556,0.2313089548405292,108.85,914425
160,862.0,606.49,342.805,0.29561177573266223,35.64,914425
161,841.0,634.38,376.818,0.2127847720723561,42.13,914425
162,858.0,583.86,540.531,0.24035746869634558,72.38,914425
163,749.0,765.32,413.151,0.13397690364489354,46.04,914425
164,862.0,557.97,466.121,0.19361796109850274,73.03,914425
165,881.0,549.85,318.392,0.2582513247539743,44.93,914425
166,826.0,697.07,334.81,0.36468118835133867,41.59,914425
167,767.0,788.15,177.935,0.41003609561551857,20.0,914425
168,911.0,445.75,513.104,0.242521038133987,63.7,914425
169,858.0,604.53,514.326,0.3430752688172043,60.04,914425
170,871.0,569.73,485.626,0.3117241797930134,62.33,914425
171,563.0,854.41,258.507,0.11998177328316087,39.59,914425
172,911.0,463.09,814.33,0.22484642016620388,95.86,914425
173,875.0,553.56,504.353,0.21336972272484964,74.77,914425
174,775.0,765.46,183.835,0.36776255247267636,18.74,914425
175,796.0,732.06,254.329,0.37547968508921153,33.57,914425
176,893.0,495.12,559.393,0.18983674500884506,67.16,914425
177,818.0,677.49,201.55,0.31721885881893974,31.41,914425
178,915.0,444.13,492.541,0.23952677166962882,68.04,914425
179,814.0,683.71,210.249,0.30966327554090844,34.44,914425
180,874.0,571.57,317.3,0.2556625332484172,47.45,914425
181,807.0,725.32,267.574,0.436312842420293,33.19,914425
182,860.0,609.55,496.791,0.33397135970509,58.04,914425
183,860.0,600.55,306.491,0.29286612974919574,44.41,914425
184,551.0,851.81,275.55,0.13840376117127165,38.06,914425
185,806.0,694.17,211.401,0.33268225118014527,35.6,914425
186,889.0,531.08,560.167,0.2429064772721577,67.35,914425
187,913.0,418.72,653.452,0.19285903695268994,101.91,914425
188,911.0,452.32,723.305,0.2620751432215227,103.84,914425
189,881.0,550.58,501.433,0.33192843583042536,66.78,914425
190,883.0,528.1,329.715,0.17352029408420813,39.13,914425
191,787.0,745.79,179.522,0.31765451664025357,22.82,914425
192,752.0,804.05,183.017,0.40873659026009107,18.87,914425
193,917.0,399.72,603.854,0.24043930539582758,90.82,914425
194,866.0,607.3,515.2,0.34989718813314763,63.35,914425
195,814.0,677.5,204.28,0.30470953588421323,32.46,914425
196,851.0,617.16,459.307,0.37230484078831144,67.14,914425
197,846.0,590.38,272.885,0.21450304415170152,39.47,914425
198,808.0,672.76,351.746,0.1358030929413566,47.2,914425
199,892.0,509.22,688.478,0.3300813421453991,102.29,914425
200,904.0,471.24,722.273,0.2814529416237865,101.26,914425
201,907.0,459.32,799.365,0.19023750693358882,112.4,914425
202,909.0,445.79,753.69,0.1724809588566524,104.93,914425
203,892.0,479.42,537.83,0.17096391874761674,58.19,914425
204,884.0,535.55,470.076,0.3253915606216357,54.27,914425
205,894.0,490.63,511.337,0.2700544619620374,60.69,914425
206,777.0,776.37,170.47,0.3839418826668062,22.08,914425
207,764.0,792.86,174.66,0.3955794322740676,21.16,914425
208,762.0,782.21,193.513,0.3330254071661238,21.16,914425
209,913.0,443.51,763.899,0.21993320407272435,111.46,914425
210,886.0,549.33,527.03,0.28059123401589153,66.58,914425
211,854.0,609.46,372.418,0.22447831792682751,44.93,914425
212,699.0,828.81,292.993,0.2269899148728515,35.26,914425
213,892.0,512.07,535.739,0.27407261883173145,59.72,914425
214,793.0,681.17,557.039,0.19770349320664946,71.9,914425
215,907.0,468.96,789.202,0.2640715496626845,93.93,914425
216,899.0,488.7,697.043,0.32542902186028294,104.63,914425
217,864.0,599.19,507.966,0.32545099345320055,57.15,914425
218,883.0,515.79,566.102,0.18107697268414022,56.3,914425
219,902.0,415.53,620.85,0.1336139744328489,95.58,914425
220,673.0,829.43,299.922,0.23966225887358344,36.05,914425
221,892.0,520.91,771.948,0.330596478890926,89.89,914425
222,866.0,566.76,573.985,0.1804627537205562,57.58,914425
223,754.0,788.47,195.295,0.3103318240703924,19.16,914425
224,882.0,528.48,330.395,0.186886177199082,39.46,914425
225,852.0,625.99,482.889,0.3571249044918969,50.36,914425
226,664.0,800.22,235.386,0.14528346479955095,38.61,914425
227,696.0,791.89,227.116,0.1836145509685284,35.46,914425
228,813.0,712.96,269.931,0.40177312109611124,38.62,914425
229,889.0,542.06,544.017,0.3084264509046065,63.31,914425
230,814.0,696.83,269.146,0.35308928233885706,31.78,914425
231,832.0,604.09,520.608,0.2270414004505669,60.18,914425
232,912.0,430.93,598.92,0.27249028245659496,105.11,914425
233,793.0,689.82,569.788,0.08566649242028228,73.76,914425
234,905.0,451.8,616.957,0.2807613819194925,94.77,914425
235,802.0,724.0,256.535,0.36970333420845364,32.44,914425
236,691.0,813.33,312.828,0.3277939735271861,37.1,914425
237,805.0,719.2,245.02,0.3686457095624322,38.58,914425
238,902.0,465.5,600.925,0.3176010659174947,94.39,914425
239,776.0,642.36,836.99,0.10864916836929316,115.54,914425
240,885.0,534.29,521.767,0.3081360841866448,53.48,914425
241,596.0,929.0,269.179,0.17589572330951642,30.54,914425
242,864.0,607.73,301.352,0.34041480734733814,35.74,914425
243,925.0,402.82,499.27,0.18989552246498945,66.84,914425
244,904.0,451.65,711.335,0.17222284957550996,93.6,914425
245,880.0,543.61,461.102,0.31137535450573595,60.91,914425
246,843.0,647.29,338.493,0.33851182906940824,34.47,914425
247,790.0,735.69,389.294,0.1722486612894817,48.24,914425
248,799.0,739.75,271.3,0.3727427489741212,33.51,914425
249,863.0,597.25,356.373,0.24806829992576096,36.62,914425
250,884.0,532.21,460.496,0.3144173023859763,65.9,914425
251,899.0,480.77,721.586,0.22197940701137392,95.23,914425
252,887.0,506.86,772.283,0.16561539454991606,120.18,914425
253,764.0,783.18,182.309,0.39676208951795083,18.13,914425
254,797.0,719.17,373.844,0.1797635947937058,39.62,914425
255,864.0,606.27,498.7,0.37361593980453606,68.41,914425
256,857.0,575.15,539.457,0.21223675144543303,73.76,914425
257,792.0,706.52,228.984,0.3058636004468543,38.03,914425
258,825.0,660.08,251.427,0.3499760137064534,38.73,914425
259,825.0,592.55,407.249,0.15615334332451133,59.95,914425
260,894.0,487.4,554.96,0.18419700629688834,56.72,914425
261,806.0,688.16,216.056,0.3357561952094982,36.36,914425
262,646.0,867.26,217.775,0.1246416719621549,28.97,914425
263,798.0,728.74,244.671,0.4039408741017313,33.99,914425
264,803.0,691.37,215.785,0.31595338415794144,32.74,914425
265,886.0,497.65,757.54,0.14392207792207792,99.57,914425
266,833.0,678.56,324.016,0.3573260813641542,42.29,914425
267,860.0,609.5,457.024,0.36618016780191187,67.24,914425
268,861.0,605.46,372.904,0.25893466912273294,41.65,914425
269,810.0,704.79,256.906,0.35509354720370395,38.27,914425
270,913.0,441.56,511.704,0.23752181323293733,67.21,914425
271,701.0,816.45,155.613,0.21501137439418988,22.31,914425
272,875.0,569.33,314.274,0.2551608796209102,44.2,914425
273,695.0,792.97,228.404,0.10465271099933426,38.1,914425
274,785.0,749.42,172.076,0.3333448275862069,23.26,914425
275,884.0,509.85,394.731,0.25802950718368606,67.06,914425
276,880.0,546.47,333.659,0.2622547573388405,43.2,914425
277,801.0,695.08,206.437,0.3139202461927839,35.91,914425
278,777.0,742.05,268.7,0.32913740180011447,35.99,914425
279,903.0,450.19,636.053,0.28603741815729017,91.66,914425
280,885.0,529.98,332.48,0.20811712657468506,44.99,914425
281,868.0,581.68,309.074,0.2952341922119726,36.55,914425
282,795.0,730.77,390.22,0.19565908589092512,46.17,914425
283,883.0,527.98,331.471,0.1697967689920594,38.81,914425
284,866.0,562.09,331.617,0.17394046226085372,38.79,914425
285,804.0,694.07,217.99,0.34772708499683364,37.88,914425
286,908.0,458.99,721.491,0.2712881154913715,95.84,914425
287,639.0,893.76,234.798,0.19278947780474437,25.52,914425
288,902.0,479.45,697.635,0.3310742025206865,101.24,914425
289,913.0,448.26,739.733,0.2317029374061641,97.64,914425
290,811.0,688.18,239.59,0.3344760039177277,32.52,914425
291,912.0,437.73,638.908,0.24964375556230034,90.48,914425
292,918.0,423.24,816.59,0.19583580756391,99.73,914425
293,778.0,759.52,189.89,0.34741366038897725,18.64,914425
294,884.0,517.88,425.632,0.2559566321695288,72.24,914425
295,815.0,704.83,266.263,0.4089914168367723,31.61,914425
296,910.0,464.3,733.745,0.25488662938485,110.56,914425
297,807.0,699.35,380.669,0.16856468657022675,45.73,914425
298,913.0,466.68,806.285,0.2409963048590116,108.54,914425
299,860.0,601.95,440.733,0.3545515434763195,64.68,914425
300,730.0,808.34,204.621,0.2817802319744247,23.61,914425
301,815.0,683.98,200.988,0.3314253135689852,31.94,914425
302,864.0,597.95,480.79,0.31622835150737655,73.06,914425
303,807.0,716.89,253.349,0.37885112303716956,36.83,914425
304,909.0,446.27,765.777,0.17411344081359945,98.59,914425
305,787.0,700.19,212.526,0.2542105724043317,37.56,914425
306,605.0,919.14,268.233,0.21580830383167166,31.8,914425
307,797.0,725.54,280.923,0.3810301167793485,31.78,914425
308,871.0,571.94,528.33,0.2655569670792349,67.18,914425
309,794.0,673.4,565.964,0.08865571236067732,77.16,914425
310,904.0,472.11,713.019,0.2967859187890557,111.33,914425
311,914.0,441.03,742.452,0.22636333895362004,96.7,914425
312,803.0,706.64,238.25,0.37677992556129186,33.33,914425
313,802.0,710.21,166.984,0.30954297370307077,19.36,914425
314,810.0,714.46,248.172,0.37305161877519183,33.53,914425
315,699.0,866.37,214.747,0.20403099345078865,24.62,914425
316,848.0,621.92,337.087,0.16742308713629983,39.41,914425
317,793.0,698.26,621.067,0.1127067207780488,74.49,914425
318,809.0,711.06,260.787,0.41504324190758585,36.47,914425
319,851.0,611.59,461.962,0.3346654589905595,73.7,914425
320,697.0,873.75,215.564,0.28371105352967196,27.81,914425
321,898.0,481.86,712.153,0.2520811442212542,96.28,914425
322,752.0,802.6,184.611,0.3853937711030284,21.25,914425
323,773.0,767.46,189.331,0.32320808712472504,22.4,914425
324,693.0,791.12,266.124,0.2854163354004346,40.16,914425
325,868.0,515.52,404.468,0.1681349385383769,65.34,914425
326,807.0,716.64,161.667,0.348171320539151,19.18,914425
327,841.0,639.92,357.409,0.2760466812545587,39.17,914425
328,878.0,558.2,480.845,0.32578651713595813,58.87,914425
329,813.0,716.25,160.269,0.3447709149885119,20.26,914425
330,783.0,760.2,181.877,0.3617953499289319,21.54,914425
331,877.0,553.67,467.649,0.24518029539171188,70.65,914425
332,899.0,468.49,815.152,0.17430838582190936,97.83,914425
333,838.0,605.93,510.22,0.20578471087636058,72.29,914425
334,896.0,489.52,556.899,0.1882389770633329,68.76,914425
335,825.0,632.9,605.847,0.10323172093554736,67.69,914425
336,881.0,512.04,567.336,0.18538156666513642,66.48,914425
337,798.0,724.14,268.515,0.40672322401361294,31.18,914425
338,835.0,640.03,383.422,0.22509363024564807,42.4,914425
339,795.0,720.85,171.512,0.23826495749856505,24.89,914425
340,900.0,486.52,479.059,0.2583111375184396,64.76,914425
341,906.0,435.37,417.985,0.20961902942103008,65.6,914425
342,855.0,539.65,411.97,0.16416066234407709,68.91,914425
343,674.0,881.13,219.338,0.30958575397827737,26.01,914425
344,875.0,501.88,402.142,0.15800505425895645,59.45,914425
345,780.0,764.66,174.739,0.34412396847719373,23.22,914425
346,801.0,720.62,162.181,0.3452069360379519,23.06,914425
347,808.0,687.95,204.203,0.3240632106490534,37.0,914425
348,770.0,783.75,177.19,0.3992183475842176,19.53,914425
349,662.0,847.34,438.139,0.1421162656229151,45.63,914425
350,759.0,773.13,190.133,0.3422866336248281,24.02,914425
351,819.0,670.65,205.068,0.2942200557103064,35.54,914425
352,744.0,827.13,194.822,0.43495435604692056,22.11,914425
353,800.0,622.61,411.545,0.14403748685091328,59.95,914425
354,753.0,786.52,192.672,0.32225821744627053,18.94,914425
355,783.0,731.9,139.798,0.31449927573937864,22.91,914425
356,893.0,517.69,538.338,0.2808326066692726,67.63,914425
357,829.0,575.21,849.771,0.11176978923564936,115.33,914425
358,868.0,558.15,493.838,0.2130491042545122,72.84,914425
359,882.0,522.28,391.594,0.3165335273658028,62.95,914425
360,917.0,439.97,801.324,0.22553441307787667,107.81,914425
361,894.0,513.45,540.639,0.27729338512052537,66.04,914425
362,787.0,706.52,222.194,0.2715488478412108,31.02,914425
363,821.0,611.06,411.662,0.1555486299046101,73.23,914425
364,857.0,587.12,575.147,0.1361579356192436,74.65,914425
365,861.0,606.58,483.141,0.3463924978413221,65.17,914425
366,898.0,503.65,706.049,0.33938843926049356,95.69,914425
367,904.0,501.65,756.996,0.3208197132281738,93.51,914425
368,780.0,670.04,542.7,0.1573981512149589,77.35,914425
369,856.0,619.37,309.549,0.35232399229989275,36.83,914425
370,778.0,729.53,140.612,0.3109187543174545,21.85,914425
371,867.0,550.4,506.831,0.09762058212058213,70.4,914425
372,765.0,780.82,186.451,0.38575676667468084,21.97,914425
373,920.0,418.76,505.036,0.16353461200434266,74.47,914425
374,864.0,581.31,470.622,0.33388953899940765,65.07,914425
375,785.0,725.39,138.353,0.31346439273012405,20.7,914425
376,818.0,705.36,273.94,0.3942843098950128,37.99,914425
377,888.0,520.83,324.694,0.20880417414483798,43.93,914425
378,847.0,601.62,583.138,0.1338912565123961,66.54,914425
379,893.0,506.39,688.24,0.3395516220642815,93.13,914425
380,851.0,573.39,503.982,0.20221035209148358,64.31,914425
381,813.0,677.9,206.508,0.26337407189326595,30.25,914425
382,871.0,564.02,478.653,0.2493944375234964,61.15,914425
383,897.0,463.68,412.439,0.2456100932392485,63.52,914425
384,857.0,615.57,362.457,0.26273344961721196,40.97,914425
385,715.0,789.62,291.335,0.273051098827019,41.82,914425
386,795.0,728.52,162.889,0.33762992061543495,22.86,914425
387,808.0,690.95,208.186,0.357510305258467,29.43,914425
